binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,random choice 2,random label num 4,semi_constant_1,semi_constant_2,corr_feature_class,pd qcut3,correlated w target 2,standard scaling,multicollinearity 1,random choice 4,multicollinearity 3,random label num 13,outliers 2,duplicate_2,random choice 7,correlated w target 1,uniform corr 2,min max scaling,pd qcut1,outliers 1,multicollinearity 2,uniform corr 1,pd qcut2,informative_1,target,multicollinearity 4,duplicate_1,informative_2,class
binary_2,Jason,Maxwell,1949-10-09,+1-331-630-4826x0508,michael90@example.com,4780 Randall Rapid Apt. 217,North Michael,CT,90509.0,,label num lo 3,q_const_0,q_const_0,-0.5012728597148719,G1,-4.79822556242545,47425.19053984176,0.1141468933092822,South,,label num hi 10,0.3510163885364772,-2.1494709706326964,Friday,1.3745154192274718,0.1633816049341344,463.7064993236668,Low,-0.4022894868249866,-0.3413125418960578,0.591138942166174,Q1,-1.248891718662567,-4.011917210243119,-0.1091006553691918,-1.248891718662567,-2.1494709706326964,0
binary_1,Courtney,Barnes,1943-08-28,+1-743-334-6950x276,orrjoshua@example.com,04795 Sanchez Drive Apt. 318,Lopeztown,AZ,77218.0,Rand Choice 1,label num lo 3,q_const_0,q_const_0,1.6797685134365927,G4,-2.768121678991937,46317.6113107744,0.7940045497304388,West,-0.6857309640934998,,3.0078512423892385,0.3024527305882493,Sunday,-0.882981027803826,0.474116032504357,223.89528021086016,High,0.4553306101685498,,0.7199638051991036,Q3,0.1416551023145658,0.828114311157734,0.4436301412889194,0.1416551023145658,0.3024527305882493,1
binary_2,Kevin,,1983-06-19,(890)852-3369x0327,terri59@example.com,6548 Bean Summit,Port Ronald,VA,61308.0,,label num lo 1,q_const_0,q_const_0,-0.6716084521960175,G3,2.0907725911173087,46271.23594257059,0.9287734888087552,South,0.4721680011138903,label num hi 12,5.8303735359970394,-0.787362050873328,,3.3031022816861895,0.1655353190820195,248.7765200231211,,0.2394954777928815,,0.5728462856373298,Q2,0.4799055578893142,-1.605714401713334,0.0243575636237769,0.4799055578893142,-0.787362050873328,0
binary_2,Marc,Brown,1913-03-29,(819)229-1785x7129,lambertalbert@example.com,,,,,Rand Choice 2,label num lo 4,q_const_0,q_const_0,4.642623218202168,,-7.851374732954309,40783.03576626563,,North,-2.600813979530799,label num hi 10,,-4.543441462057407,,-3.920551179532327,0.0462998628269161,607.273463550161,Low,,,0.1479309905048057,Q1,-1.9105295703059595,-8.943211902134985,-2.424924370883694,-1.9105295703059595,-4.543441462057407,0
binary_1,Brittany,Charles,,,hayeshector@example.net,,,,,,label num lo 1,q_const_0,q_const_0,-0.5274047285175225,,-2.2682542382451136,,1.0645250296411162,East,1.805265392595213,label num hi 13,2.5522445185027034,-1.126952386009454,Saturday,-0.8565768457004698,0.3189214753254398,355.12400332447413,,0.5372716017309616,-0.3974885384077073,0.4415919808258485,,-0.8367587869003905,-1.9439237360293864,1.663235063381542,-0.8367587869003905,-1.126952386009454,0
binary_2,James,,,,jonathan19@example.net,45389 Alexander Port,East Madison,NC,45583.0,,,q_const_0,q_const_0,1.1325567129337086,G3,-2.74559572661417,51974.80586186103,-0.4262145398430652,West,,label num hi 1,-0.0182588403155614,-0.7593534437699296,Monday,-4.135609429444523,0.023070439103413,528.66465313136,Low,-1.7734357518062691,,0.5248980900163224,Q2,-0.9092819818066578,-1.1352662502001625,-0.128861979790256,-0.9092819818066578,-0.7593534437699296,0
binary_1,Teresa,Sampson,1944-02-03,,pricemelissa@example.com,757 Walter Ville Suite 875,Thompsonside,NV,,Rand Choice 2,label num lo 2,q_const_0,q_const_0,2.553882240930235,G1,-1.1407634803034463,,-0.962162234041252,South,0.0363655352664395,label num hi 6,,-2.1862024170571805,Wednesday,-1.883742568262004,0.2909783492716385,473.7155029002655,Low,-0.2800436310703909,,0.0741872512030272,Q1,-1.4664279717207145,-4.026303226871289,-0.565471799984849,-1.4664279717207145,-2.1862024170571805,0
binary_1,Dominique,Reynolds,,,harveylisa@example.com,5026 Gerald Motorway Suite 428,East Amy,DC,16087.0,Rand Choice 2,label num lo 4,q_const_0,q_const_0,-0.154663119806794,,0.1647863220859597,51722.86927574838,0.8394506476489444,South,,label num hi 6,1.1278796749170548,-0.9613896346388332,Sunday,2.3131740309063273,0.3049512216740335,525.1838996978015,Low,-0.2071068305603574,,0.7895108110205984,Q2,-1.1871319279200088,-1.485838431178767,0.455925555875979,-1.1871319279200088,-0.9613896346388332,0
binary_1,Rachael,Kramer,2005-08-18,,cardenaschelsey@example.org,675 Victoria Mill Suite 999,Nealstad,WY,71131.0,,,q_const_0,q_const_0,2.803484513276425,G3,-1.9322744481067748,47510.74884231344,-0.2576929873887949,North,,label num hi 8,-1.599199545004633,-0.946258381368779,Saturday,1.514630978655512,0.6384421507420699,,Low,-1.4926418535406696,,0.046320892914126,Q2,0.9815184317762554,-2.094210441226708,1.2788527640529272,0.9815184317762554,-0.946258381368779,0
binary_1,,Ellis,,750-266-1975,lisa57@example.com,4697 Gomez Flats,Cunninghamland,VT,10776.0,,label num lo 4,q_const_0,q_const_0,2.3064496375241825,G5,3.5863828342658195,58655.337177422734,-2.715658857626665,North,1.5389271266452844,,2.1773300584673896,0.9239000327237598,Friday,0.2365937876302482,0.9541490560988126,214.50301823987817,,-1.242524124635186,-2.33605103060226,0.8387374289338221,Q4,-1.377190146941394,2.6077471261174345,1.2504956534206353,-1.377190146941394,0.9239000327237598,1
binary_1,Sylvia,,1962-01-18,001-437-850-6522x5315,fsolomon@example.net,8263 Jones Pike Apt. 852,Yvonnehaven,MH,,Rand Choice 1,,q_const_0,q_const_0,-0.9037176954111984,G4,-3.247767967038378,,0.8157413227905893,South,-0.5751924433298319,label num hi 4,,-0.4463980032494711,Wednesday,2.695385629632817,0.348902089607534,172.63359344930777,Low,0.0455965114015011,,0.4507931403945051,,-0.9458326583932422,-0.4542590496088542,-1.2108524922635586,-0.9458326583932422,-0.4463980032494711,0
binary_1,Jennifer,,,(996)418-7394x47670,kanderson@example.net,6225 Sims Crossing Apt. 760,Melissahaven,SC,,Rand Choice 2,,q_const_0,q_const_0,3.0158964980033263,,-0.8591180304290067,50313.76071191864,1.0208971734904737,East,-1.4068697301993225,label num hi 9,4.209330621779268,0.1019085294677704,,-1.367508969510436,0.415117513458182,,High,-0.9379910310712122,,0.1675856575343389,Q3,0.0848870885930819,0.4154136900942489,-1.71904768388378,0.0848870885930819,0.1019085294677704,1
binary_1,Jacqueline,,,(871)501-0898,christopher14@example.net,,,,,,,q_const_0,q_const_0,3.786506958129499,G3,-2.508993895474998,40695.75558604596,-1.444849541531591,North,,label num hi 4,4.400061648646741,-0.8561067395854534,Tuesday,4.101215641656157,0.1370470308561274,526.049364206598,,-0.7877869298676116,,0.3169457411589063,Q1,1.931184223341144,-2.181746828916518,0.1792401161194247,1.931184223341144,-0.8561067395854534,0
binary_1,Linda,,,001-347-831-9993,amberbrown@example.com,222 Lewis Parkway Apt. 427,Port Tony,MH,,,label num lo 2,q_const_0,q_const_0,1.948245890955447,,1.1845836420468985,,0.5815216557309082,East,,label num hi 12,,-0.9875623056567524,Monday,-5.44327450242192,0.1668044427275232,291.11653471910654,Low,-0.6910097530705797,0.5668131276095961,0.4979003526886898,Q2,-0.814051355223798,-1.6521233245133635,-0.4139691009362665,-0.814051355223798,-0.9875623056567524,0
binary_2,Philip,Neal,2004-09-23,,sarahgomez@example.com,,,,,Rand Choice 1,,q_const_0,q_const_0,3.8195906635683334,,5.02063150950555,26909.64467601694,0.6753203456543322,East,,label num hi 13,,1.2390859357282038,Thursday,-3.8906304753720216,0.6039212474032987,283.1322767350608,High,0.946474655986371,,0.7204689417932124,Q4,-1.0581452076855058,3.1884622822839273,1.1150379524415917,-1.0581452076855058,1.2390859357282038,1
binary_1,Brandy,,1929-07-16,,christina99@example.org,197 Carr Street,Bentontown,OR,,,,q_const_0,q_const_0,3.893339159747105,,,,1.8432859460291675,,-1.162607532653712,label num hi 6,2.7751540399682826,-1.3825004275456174,,-3.3560282666484427,0.2408607222409086,284.53609650564067,Low,-0.0671722501990862,,0.1347377351362274,Q1,2.2995086961218822,-3.417871168358757,-1.3302515041343024,2.2995086961218822,-1.3825004275456174,0
binary_2,,Smith,,001-587-518-5645x25064,maria02@example.org,,,,,Rand Choice 1,,q_const_0,q_const_0,1.6017868334208851,G6,,58802.60588885577,-0.8988539277063899,East,,label num hi 12,,1.944044527229628,,-1.8154504746232891,0.6138374894390576,331.0542744087472,,-0.4716631016846939,-0.4562287682291154,0.9089978371197146,Q4,2.018603478766064,3.7890671213714326,-1.1911325539387003,2.018603478766064,1.944044527229628,1
,Brenda,,,953-806-1388x6560,qwhitney@example.org,69931 Cruz Coves,East Charlesmouth,HI,86723.0,,,q_const_0,q_const_0_2,0.6566066345068302,G4,,58070.36312191244,-1.202186491524952,East,,label num hi 7,3.431372922692126,0.2785208175355547,Thursday,-2.281643737352184,0.4391742891245263,587.0196423789714,High,0.2797900251068969,,0.3313361514420587,Q3,-0.4664560783015947,0.9565431388558184,1.0372323076938013,-0.4664560783015947,0.2785208175355547,0
binary_2,Victor,Thompson,,248-793-1979x29934,vhall@example.org,35105 Patel Glen,Jamesside,WY,35093.0,,,q_const_0,q_const_0,4.198945311928348,G3,-1.4045209652084605,53550.32766181174,0.322528903361742,West,,label num hi 9,3.0658341259477675,-0.7721300672997755,Saturday,0.0922389974270736,0.5560359284048123,385.8412942198607,,-0.1298539191430786,,0.3247535683103608,Q1,3.166705228078432,-2.3669694925071822,-0.4507927850906373,3.166705228078432,-0.7721300672997755,0
binary_1,Janet,,1941-11-24,8379609180,rvaughn@example.org,8939 Michelle Pine,,VA,18461.0,,,q_const_0,q_const_0,1.2352207355466402,,0.4391856283169295,,-0.9775229681101986,North,-2.126946466642994,label num hi 4,7.011961174693032,-0.0128144005614581,,3.9521194326835754,0.3329097425975116,451.4978019967493,High,0.4004685808041013,-1.50435091050272,0.3716516259391987,Q3,-0.0177957776381041,0.2000695682769939,-1.8477683000591631,-0.0177957776381041,-0.0128144005614581,1
binary_1,Anne,Brown,,264-798-6692x31462,anne00@example.net,945 Hannah Mills Apt. 340,Jaimeville,OK,38331.0,Rand Choice 1,,q_const_0,q_const_0,4.286983359433894,G4,-0.0476751355868909,61261.797288983995,-0.7734762965160288,South,-1.6531962877967634,,3.138505228123286,-0.0606349102412403,Friday,-0.3575819941326092,0.2327609897858814,313.84903072190605,,-1.7965121572202771,-0.07535700861425,0.2458570847530087,,-0.6401907603089994,0.2815604113622467,-1.118922360035662,-0.6401907603089994,-0.0606349102412403,0
binary_2,Ian,Hill,2002-08-15,2083730972,omendoza@example.com,3485 Amanda Court Suite 680,Loweberg,WV,81443.0,Rand Choice 2,,q_const_0,q_const_0,3.32131312396084,G6,,,1.6987150105532076,East,,label num hi 1,1.9425896908490516,1.0852832689148575,Sunday,0.4957300829005435,0.4888520208833647,496.8740241346298,,0.0753743610711715,1.7003659064526448,0.7156284546612803,Q4,-2.5028474689252995,3.285956865847143,-1.0993986299980665,-2.5028474689252995,1.0852832689148575,1
binary_2,Kevin,Brown,1912-10-26,001-992-631-3516,wjohnson@example.org,646 William Stravenue Apt. 490,Jennifermouth,NH,,,label num lo 4,q_const_0,q_const_0,-0.0216325261141934,,0.1471770470312514,,,North,,label num hi 6,1.8211504096198696,-1.4783541348069398,Monday,1.5586510091518246,0.0978709740983106,463.0784952424229,Low,0.4129133739655821,,0.2285416035874832,Q1,2.0926032438463285,-3.5620111477316714,1.1477429250799251,2.0926032438463285,-1.4783541348069398,0
binary_2,Shawn,Long,,001-668-402-0823x319,,77202 Jessica Fort,,FM,10608.0,Rand Choice 1,,q_const_0,q_const_0,-0.1954597448856438,G2,-0.4615792546013928,,0.5976863893351787,East,-0.6852367737874928,label num hi 6,,-1.6487431846039209,Sunday,-2.9991032219874603,0.4784115718859928,,Low,1.297508459310198,1.349358149332861,0.3535227626288262,,-1.058506662415183,-2.995840722019704,-0.6366759121789891,-1.058506662415183,-1.6487431846039209,0
binary_2,Christopher,,,+1-610-853-5920x4393,lowethomas@example.net,8182 Alexander Harbor,South Jesus,CA,83110.0,Rand Choice 1,,q_const_0,q_const_0,-1.731560683164337,G4,,44753.06438651155,1.932744108387488,North,,label num hi 12,,-0.5143222759704336,,-1.6891024625314677,0.6152907738918005,344.276250141904,,0.7708431774242385,1.5217274743070648,0.2784541266424148,Q2,0.437673217356617,-1.0085095347732804,2.030521735669611,0.437673217356617,-0.5143222759704336,0
binary_2,Marcus,Franco,2020-01-16,(269)211-8683x2351,tfaulkner@example.net,,,,,,,q_const_0,q_const_0,10.04196347027908,G4,,,-1.8532555469767564,North,,,1.96161026707762,0.360221097950542,Sunday,3.866877572522127,0.8030782857843946,436.2219896944176,High,0.6068068469016146,-0.7579657178903009,0.7007498974852512,Q3,0.3017741973473172,0.9045169785229088,-0.0259609921371217,0.3017741973473172,0.360221097950542,1
binary_2,Samuel,,,339.896.0111x929,,21351 Freeman Springs,Michaelberg,TN,,Rand Choice 1,,q_const_0,q_const_0,4.676067839340888,G6,2.3276245591790197,60150.32228382499,-0.9648023785078196,,0.459293340189862,,3.0473013846648875,1.9383879722964832,,3.843034345687904,0.5209301422844139,,,-0.3019191057932937,-0.6013301202945195,0.9547448258930054,,0.4209967428473269,4.249001997374074,0.1578658122115758,0.4209967428473269,1.9383879722964832,1
binary_2,Michael,,,(691)274-2401x5940,brianawilliams@example.net,27162 Ashley Bridge Apt. 822,South Travisview,TX,,,label num lo 4,q_const_0,q_const_0,2.9637824833677446,G5,1.0954223308063682,,-1.1663177282424626,West,,,1.4943974616367783,0.8838455533174182,,1.4888466346254063,0.8898399100033445,,High,-2.292096042946863,,0.3198968152930259,Q3,0.5164605471124514,1.962447304733548,2.302938956388884,0.5164605471124514,0.8838455533174182,1
binary_1,Adriana,Tran,,,philip46@example.com,5244 Kyle Underpass Suite 589,Curtisbury,GA,,Rand Choice 1,label num lo 1,q_const_0,q_const_0,2.4204314534216853,G2,-1.5686784730929526,57563.07001877987,-1.7853206577004612,East,2.5322271292917806,,0.95658406905265,-1.4068703035145278,Friday,0.0749104139337182,0.6346803883299048,313.8821104792271,,-0.6689248067340953,-1.6708121337384394,0.0496284870689408,Q1,-1.0185312142426044,-2.4896712229219213,2.3370587514785033,-1.0185312142426044,-1.4068703035145278,0
binary_1,Michele,,1940-10-14,(263)660-2178x262,guzmanmichelle@example.com,282 Jones Dam,Lake Kelli,OK,,Rand Choice 2,,q_const_0,q_const_0,4.685083580594401,G6,1.8034881684613335,52339.67332207667,-1.532748564237438,West,2.006196926036292,label num hi 7,,0.7691215199319633,Wednesday,3.0129969622666963,0.651937240219682,479.4273197178045,High,0.5019514874330588,-1.53360771761612,0.8895117527179134,Q4,-3.376195427553341,2.8669331143537815,1.2117063019531134,-3.376195427553341,0.7691215199319633,1
binary_1,,Jordan,1983-10-03,,alyssa72@example.net,488 Richard Track Suite 655,Joneshaven,ND,62235.0,Rand Choice 2,label num lo 3,q_const_0,q_const_0,2.96600767103102,G1,-1.1887202351943669,,-1.0416716462936806,North,-0.1017612395085314,label num hi 3,,-2.349358730004683,Monday,1.4224243941589458,0.0769306575851633,455.10358871189527,Low,-0.0878527285268577,,0.0367444604749631,Q1,-1.3993235499437282,-4.395536964060661,0.1188507354779908,-1.3993235499437282,-2.349358730004683,0
binary_2,Vincent,Lopez,1962-11-06,,,7811 Gary Parks Suite 743,,AZ,73078.0,Rand Choice 1,,q_const_0,q_const_0,1.5442694091293123,G5,2.219130197307476,,0.2208085204802109,East,,label num hi 12,-0.6885635793161464,0.8753983302741725,Thursday,2.3573928695971587,0.8101962382033556,405.1979894147512,High,-0.2474927242114547,0.9815554353942566,0.7796585792198498,Q4,-1.6773343787970685,2.5925629762130313,0.191608157515812,-1.6773343787970685,0.8753983302741725,1
,Jeffrey,,,+1-311-409-1397,wfuentes@example.com,,,,,Rand Choice 1,label num lo 1,q_const_0,q_const_0,7.759078514835034,G5,-2.8467877379934285,54554.987213109576,-0.1115335291689896,West,,label num hi 2,0.925021362517632,0.4335682353564188,Thursday,-0.5872327988977806,0.5595106017820023,372.72805486807374,High,-0.1644142211092592,,0.21516374911452,Q3,0.2286550428824241,1.083197705236904,0.2361892904183358,0.2286550428824241,0.4335682353564188,1
binary_1,Kimberly,,2022-05-06,,,7356 Henderson Estates,,MP,,,label num lo 1,q_const_0,q_const_0,6.2917632968185435,G6,3.511236255163161,39808.77508085413,0.9758120374017732,North,,label num hi 13,1.6451205175910624,1.6677503754218048,Wednesday,5.970347271466621,0.7089422524976287,272.7629608312299,,-0.6145461303891677,,0.568736839416613,Q4,1.7817163927762294,3.267364942195064,-0.8592098144856863,1.7817163927762294,1.6677503754218048,1
binary_1,Sonya,Pope,1931-11-28,,,8818 Ashley Tunnel,Vanessaview,MH,,,,q_const_0,q_const_0,-1.1687008363885751,G3,-2.047519782930059,51434.276171672354,0.9943415883066018,South,,label num hi 8,4.075604105594598,-0.9116519713218492,Sunday,1.603749020259165,0.0905228581310819,496.2742049494513,Low,1.553222709574733,,0.1901073448644947,Q2,1.2242701016789117,-2.091825739752922,2.3046658679933705,1.2242701016789117,-0.9116519713218492,0
binary_2,Harold,Nguyen,1970-05-11,,cordovajoseph@example.org,6100 Samantha Crescent,,NJ,64038.0,,,q_const_0,q_const_0,4.089663091163704,G5,2.048700821302983,,-0.4947964215802822,North,,label num hi 12,,1.0296428768619732,Saturday,1.210684250084984,0.4049511052088811,361.34700065610815,High,-0.4420104092101968,-0.1713478853922447,0.5850040464231956,Q4,-0.2528925393010984,2.502001091725201,-0.0155804687845606,-0.2528925393010984,1.0296428768619732,0
binary_1,Megan,,,,garneramy@example.com,5329 Scott Drive Apt. 328,North Brentport,MN,,,label num lo 3,q_const_0,q_const_0,2.5790928868915723,,-0.9448142193826112,60887.66783921435,,South,,,0.2606043331287653,-1.1656294628825068,,1.843968689338004,0.191124454375015,479.8488956458073,Low,,,0.8342307948390739,Q2,-1.0253401324552434,-1.9710317784533489,-0.8092681309755914,-1.0253401324552434,-1.1656294628825068,0
binary_1,Lori,Sullivan,,619-372-7408,jyoung@example.org,8152 Gould Bypass Apt. 702,Lake Jeremytown,SC,47764.0,Rand Choice 1,label num lo 3,q_const_0,q_const_0,3.464244763425562,G6,2.4295930020233247,46882.855373147904,1.062829651564507,North,-0.54335923806396,label num hi 5,,1.5737135144740244,,-0.5246055863388133,0.9525474016895066,549.2145619734293,High,-0.5458753633335733,1.0940373633779064,0.8381757921623376,Q4,-0.9128022801866508,3.862136763273733,0.072326292693929,-0.9128022801866508,1.5737135144740244,1
binary_1,Ashley,Foster,1985-08-23,001-654-779-7275x74845,,3314 Espinoza Way Suite 042,New Lauren,NE,,,,q_const_0,q_const_0,5.032314655609106,G5,3.852014921827504,49598.57409050667,-0.3637632640551718,South,,label num hi 3,6.657598944612469,1.1811809723318265,Monday,1.917931410970916,0.9593510322929352,345.3925662366659,High,-0.4805866225773359,-1.2751920873601983,0.6666190401701871,Q4,1.2484471605293153,2.382922034013877,1.6997874963450237,1.2484471605293153,1.1811809723318265,1
binary_2,,,1964-09-12,,qreilly@example.net,51737 Atkinson Courts Apt. 618,Tylerport,IN,,Rand Choice 2,label num lo 2,q_const_0,q_const_0,3.008573761718999,G5,0.4721078124309997,53855.74404238574,0.2897536292521661,East,0.4736940224798723,,1.0739620297687344,0.555777598464134,Tuesday,2.854252198266252,0.8480000705506628,295.0644658101465,High,,1.3320299404177718,0.943965090014135,Q3,-0.6098566145963367,1.5926713103401515,0.3810308599173527,-0.6098566145963367,0.555777598464134,0
